Iteration	pt	walk
873	1756113.584	9534.119050463476
874	1765836.472	9534.112615791766
875	1757186.276	9534.098827209535
876	1771761.803	9527.996824515636
877	1764497.658	9534.121808179922
878	1760485.035	9534.107100358875
879	1764986.761	9534.112615791768
880	1765219.963	9540.210022291587
881	1765993.405	9534.08963482138
882	1767290.954	9540.222891635007
883	1759200.585	9534.113535030581
884	1773928.367	9540.243114888948
885	1764814.354	9527.97752050051
886	1760529.947	9540.23208402316
887	1771104.776	9534.090554060194
888	1766705.456	9534.11629274703
889	1757322.61	9534.11629274703
890	1775712.886	9540.242195650133
891	1766566.437	9527.98763212748
892	1763294.589	9534.134677523341
893	1771181.609	9534.09331177664
894	1765318.896	9534.10985807532
895	1770909.338	9534.106181120058
896	1763519.338	9534.106181120058
897	1771212.95	9534.11813122466
898	1764656.817	9534.094231015457
899	1768630.372	9534.128242851633
900	1761723.015	9534.108019597688
901	1770745.491	9534.107100358873
902	1771017.848	9534.148466105575
903	1757801.75	9534.119050463478
904	1770076.817	9534.128242851632
905	1759788.093	9534.09331177664
906	1775305.442	9534.095150254272
907	1760689.927	9528.004178426161
908	1775019.476	9534.100665687167
909	1756039.349	9534.076765477961
910	1775520.338	9528.01612853076
911	1760699.917	9528.023482441287
912	1774294.628	9534.086877104932
913	1759116.117	9528.015209291949
914	1776124.773	9534.110777314136
915	1755349.326	9528.024401680103
916	1775949.157	9534.112615791768
917	1758131.089	9528.026240157733
918	1780083.74	9534.09331177664
919	1764598.378	9528.032674829443
920	1774130.005	9534.074007761516
921	1757959.638	9528.017047769577
922	1778503.241	9534.104342642426
923	1765570.073	9528.02072472484
924	1766007.149	9527.963731918275
925	1767752.399	9528.002339948529
926	1765511.691	9534.134677523341
927	1770836.058	9528.006936142607
928	1771024.111	9527.991309082743
929	1763518.698	9527.992228321558
930	1772069.528	9534.121808179922
931	1755486.572	9528.014290053134
932	1771782.589	9527.993147560375
933	1755046.954	9534.130081329262
934	1774320.993	9534.143869911495
935	1764469.209	9528.042786456415
936	1772088.337	9534.059299940465
937	1769566.864	9521.90033725463
938	1759206.049	9534.09790797072
939	1768958.378	9534.117211985844
940	1772291.13	9534.13927371742
941	1765433.89	9534.077684716778
942	1772443.416	9534.13927371742
943	1767477.535	9534.128242851632
944	1765273.749	9534.126404374001
945	1760478.381	9528.031755590626
946	1772371.099	9534.102504164797
947	1767040.967	9534.10985807532
948	1761050.976	9534.11813122466
949	1768972.975	9528.009693859054
950	1761235.083	9534.130081329264
951	1765782.595	9534.121808179922
952	1770507.098	9534.128242851632
953	1758576.447	9528.015209291947
954	1771944.789	9540.233922500793
955	1756672.587	9534.119050463478
956	1772656.059	9534.121808179922
957	1762174.64	9528.023482441287
958	1767931.352	9540.233003261976
959	1758795.461	9528.021643963655
960	1769861.896	9540.221053157375
961	1756825.157	9528.028078635365
962	1770619.623	9534.1144542694
963	1767425.715	9534.127323612816
964	1760662.267	9540.242195650131
965	1766230.095	9527.972924306434
966	1771241.996	9534.105261881243
967	1763647.044	9534.143869911495
968	1763194.047	9534.133758284526
969	1766886.971	9534.069411567436
970	1760563.389	9540.239437933686
971	1768981.424	9534.094231015457
972	1770461.681	9540.250468799471
973	1759103.361	9534.104342642426
974	1773500.001	9540.222891635007
975	1758387.186	9528.017967008393
976	1768511.86	9540.204506858694
977	1765800.231	9528.048301889308
978	1762697.393	9534.11813122466
979	1755003.394	9534.14295067268
980	1771653.016	9534.085038627301
981	1761240.739	9528.01888624721
982	1765583.025	9534.105261881245
983	1756853.221	9534.135596762157
984	1770561.951	9534.107100358875
985	1752611.382	9521.904014209893
986	1772441.25	9534.114454269398
987	1760309.089	9534.142031433865
988	1768968.253	9534.072169283883
989	1756093.868	9534.130081329262
990	1772802.024	9534.112615791768
991	1766921.971	9528.04554417286
992	1768080.953	9534.104342642426
993	1765833.345	9534.132839045711
994	1760992.632	9534.084119388486
995	1768155.62	9528.001420709716
996	1761546.236	9534.127323612816
997	1765457.662	9534.10342340361
998	1772434.315	9534.105261881243
999	1762716.303	9540.23668021724
1000	1761585.278	9534.093311776642
