ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
46	76.93767403353601	76.39831901404598	80.36544781941154	84.33257662477534
47	77.92000178995967	77.03847286301935	80.87959871217646	84.72072456133328
48	75.71291054349255	74.91645013166782	79.43626463355142	83.95607913543432
49	77.14873783705501	75.98742608669674	80.16887986689552	84.35033364709356
50	81.1582136315108	79.57639357232017	82.86507665023595	86.15375972815133
51	81.8629711020225	80.34857810918642	83.93368990742532	87.51880170566365
52	85.04582188751478	83.13355836517535	86.75496568216502	90.37637299915467
53	84.740901246713	83.6167886718809	86.81279741302441	90.0088061541677
54	86.946753563612	85.7877404946279	88.56999715819926	91.35225382177033
55	88.99050645685216	87.88401511636386	90.33147906422792	92.77894301209136
56	90.33341258869136	89.23767425867311	91.77264093631027	94.30760761394639
57	85.3005490947669	84.60712814521787	89.74582978119163	94.88453141716424
58	87.79138349116256	87.21334895255988	91.39424445701097	95.57513996146197
59	88.20903268625662	87.30744954616438	91.4094710793647	95.51149261256482
60	90.00476335201574	88.72456243462983	92.45799619991637	96.19142996520341
61	87.87997798771175	86.98108215596325	91.74272866982889	96.50437518369355
62	90.82945337812254	89.92963488919294	93.32763851976455	96.72564215033614
63	91.83782481771351	90.87055793216499	94.52693974307643	98.18332155398713
64	92.47272411467115	91.67680596519084	94.52935708007612	97.3819081949599
65	94.43706554945712	93.42941383174738	96.09954940257734	98.76968497340687
66	92.67272219003449	92.04998718485216	94.98616843664567	97.92234968843928
67	91.66059214290331	90.82795737321206	94.39502274836427	97.96208812351546
68	93.77935397656616	92.65587692210669	95.89252541834918	99.12917391459122
69	93.99151941285325	93.40903789743157	95.96280403420774	98.51657017098344
70	93.590318323947	92.67240096987682	95.75165981899956	98.83091866812299
71	96.69629249200428	95.95422256929564	97.97271907073862	99.9912155721814
72	94.70980222807981	94.15021695239814	96.3895653785361	98.6289138046744
73	96.05650134297487	95.18989790879675	97.58105379829999	99.9722096878037
74	94.16276362850327	93.54594127257994	96.41179664647348	99.27765202036768
75	93.99572473001169	93.27174049617184	96.15579026440957	99.03984003264851
76	94.64256652213176	93.77320822260494	96.4249808090376	99.07675339547048
77	94.9440229393737	94.10891619786528	96.14930660963715	98.18969702140947
78	89.91004247292442	88.74528394152037	94.29292291307681	99.84056188463364
79	89.74749285640553	89.13594075577802	94.37182021410608	99.60769967243428
80	88.99488244139039	88.36646480300543	93.75040413656791	99.13434347012948
81	92.27794954199324	91.2291213363054	95.46103785532418	99.69295437434293
82	90.84623800098886	90.12613318110327	94.61200986401217	99.09788654692176
83	92.85469504856509	92.09501684197339	95.62377243928353	99.15252803659219
84	95.45411261982883	94.43714706349873	97.22937906927456	100.02161107505006
85	94.76711082004547	94.12528648107168	96.81553162425358	99.50577676743573
86	95.29868279889193	94.37103774950086	97.07078032150788	99.77052289351451
87	95.92377533798664	94.68726254624504	97.76186331526193	100.83646408428032
88	95.04216972812344	94.30699593810293	97.32720778783572	100.34741963756827
89	94.11935968422337	93.01208126076963	96.6953985036439	100.37871574651797
90	95.87004576760732	94.95393631343954	98.40329758774445	101.85265886204829
91	96.16550190826327	95.32558054340032	98.4488985769959	101.57221661059215
92	97.21097393374217	96.29130728990765	99.38222766963753	102.47314804936715
93	95.17820966104237	94.33961751523434	97.47309354072162	100.6065695662082
94	96.46045685153783	95.43249536882092	98.19262797266052	100.9527605765003
95	97.5825193664104	96.5734210855615	98.96847056940463	101.36352005324771
96	97.24976017281693	96.41058540427302	99.11649766658381	101.82240992889515
97	97.49198502809216	96.71121295888118	99.2295100927696	101.74780722665761
98	98.13233363549134	97.2043128466154	99.62595236219991	102.04759187778437
99	96.79193422979671	95.98649396532953	98.57543567002452	101.16437737471865
100	96.9798669289116	95.73294422819633	98.76498715135446	101.79703007451114
101	97.1755976817611	96.30680151701235	99.06853776462886	101.83027401224474
102	98.70631884112109	97.98357104501362	100.17643383385065	102.36929662268771
103	98.06992564154613	97.44290597123764	99.72839679483465	102.01388761843076
104	97.35999240177773	96.56386450392552	99.30921675310334	102.05456900228059
105	97.92533437074688	97.11541767579422	99.70188947316232	102.28836127053026
106	97.63875305853686	96.77021973948247	99.7015699333968	102.6329201273112
107	98.17182782595066	97.55776010500848	99.82413790899516	102.09051571298154
108	98.03184681181544	97.31759867716137	99.59248930842615	101.86737993969099
109	98.76550330900669	98.01290244445217	100.24743731319496	102.48197218193737
110	96.5234767153029	95.87150807636132	98.3065223859681	100.74153669557568
111	97.88866367951589	96.55909741927718	99.09000701172249	101.6209166041681
112	98.03557066324707	97.0200554754037	99.42319612340862	101.82633677141433
113	94.88533979713758	94.19180947893966	97.68389738649198	101.17598529404337
114	97.23758208805029	96.2686850501937	99.35249293108895	102.4363008119833
115	94.92875109320408	94.36716949892022	98.11980985405863	101.87245020919725
116	95.05241706895934	94.3159130451526	97.91493839015256	101.5139637351523
117	96.81504019941153	95.96379549008813	99.33410939673654	102.70442330338481
118	96.79653890355601	96.08403297173689	99.39293698679207	102.701841001848
119	96.62598440733743	96.03345381048702	99.17425728749949	102.31506076451193
120	96.1733481969823	95.52468722849711	98.91718907773634	102.3096909269749
121	96.03845049279776	95.36765456845598	98.49860211130525	101.62954965415427
122	94.28828821686666	93.59218916410069	97.15914491897935	100.72610067385718
123	96.17635506089897	95.2971263107982	98.49705610604941	101.69698590130048
124	96.41016087013966	95.50364556832739	98.8764233487358	102.24920112914477
125	94.09401700170075	93.4235835387316	98.13100166502946	102.83841979132609
126	93.00574100654184	92.50008088809118	97.03096502893484	101.56184916977912
127	93.50823244161747	92.6501338600503	97.56826835925274	102.486402858455
128	95.26210234185145	94.40348455285609	98.77165908880494	103.13983362475409
129	95.24893262819711	94.36581011997343	98.95835219409868	103.55089426822391
130	95.1997378569671	94.52786296197874	99.02058863336991	103.51331430476118
131	92.22958585969651	91.75346679104952	96.88541108529654	102.01735537954309
132	93.61658739545713	92.39616198099435	97.27111795843528	102.14607393587603
133	94.3349146314823	93.34775951535387	98.00496356804223	102.66216762072986
134	96.53688053542385	95.60535601522469	99.68314240283597	103.76092879044738
135	96.90767202698409	95.99699012176049	99.4925815196952	102.98817291762938
136	95.34860414907651	94.39449331441806	97.74479090125556	101.09508848809296
137	95.85654214505314	94.64578986627927	98.16836102622665	101.69093218617475
138	97.02567872027758	95.88694690569382	99.08508189916049	102.28321689262657
139	96.24677162552216	95.37903498167556	98.45044375515329	101.52185252863211
140	95.88676389881354	94.95402488845333	97.8458238754979	100.737622862544
141	95.84037558505301	94.61203752406787	97.71156225215982	100.81108698024997
142	96.34868865523904	95.09639153152524	98.79410986671785	102.49182820191031
143	95.7779851332903	94.78190371062897	98.16142031908818	101.54093692754735
144	96.66614675734533	95.4592633942778	98.34195606743269	101.2246487405874
145	97.08944401349748	95.77096665207984	98.90052626362484	102.03008587517039
146	97.32154567946513	96.21035995251687	98.9682035190228	101.7260470855287
147	96.33409267868575	95.08561505726253	98.04929659260986	101.01297812795697
148	98.52666849282217	97.24811246042493	99.85273614937884	102.45735983833221
149	95.97031145453428	94.81625589766413	97.57633193570423	100.33640797374485
150	96.82981064256214	95.72959971495007	98.17687136756162	100.62414302017253
151	96.19629312129662	95.37008468477175	97.69438911843538	100.01869355209956
152	97.61881583961048	96.54325205297441	98.7250445731104	100.90683709324635
153	91.62034286764762	90.7450008668927	95.61714414791159	100.48928742892983
154	91.44819413596443	90.18241196715543	95.22314325980912	100.26387455246305
155	92.5525692631036	91.5885010697853	96.50524795441628	101.4219948390463
156	93.40094180566803	92.35236508374358	97.09339409411726	101.83442310449026
157	93.06676832775916	92.2477891707768	97.20771229671777	102.16763542265774
158	93.70760711283053	92.80436778725556	97.54808938593682	102.2918109846179
159	95.74928545369467	94.75027207997032	98.74557957547694	102.74088707098345
160	96.29299782866178	95.240934927499	99.15123336474593	103.06153180199178
161	97.91439216151149	97.00708396651507	100.24887845977788	103.49067295303941
162	97.37958159044724	96.76185776827197	99.84151171340885	102.9211656585455
163	98.28377483931187	97.29920379694535	100.49543198021611	103.69166016348628
164	98.70033469596402	97.81526407685095	100.91001794850185	104.00477182015385
165	99.87446078826544	99.09043024509913	101.8489319230782	104.60743360105731
166	99.32212248039988	98.76216594544931	101.4050206672116	104.04787538897335
167	99.17829322310176	98.44765457561712	101.44486609360786	104.44207761159795
168	97.06929965630599	96.21829805154502	100.78023600719935	105.34217396285379
169	96.69071682986991	95.93066395882096	100.36233029800519	104.79399663718893
170	96.45966217471621	95.89590759062378	100.01840667924279	104.14090576786062
171	96.9169285619307	96.191229074008	99.97762694240559	103.76402481080373
172	99.24634295114436	98.5774381299858	101.0250623911656	103.47268665234635
173	99.96173370141959	99.08426749239207	101.69099625102645	104.29772500966068
174	99.90310544299786	99.28495415582265	101.72256809996213	104.16018204410165
175	101.45960472124838	100.88330599214066	102.86542082105181	104.84753564996281
176	100.41667126317584	99.91387629759036	101.9944554580351	104.07503461847973
177	102.22391733276679	101.47338102578664	103.2796822069598	105.08598338813272
178	102.43050091884729	101.48079656770591	103.37273402509315	105.26467148247995
179	99.65370698004354	98.949927186344	102.18597488245089	105.42202257855782
180	100.21653476282009	99.49786168946017	102.24402023535134	104.99017878124269
181	99.89003734804177	99.17269561665235	102.29428696235344	105.41587830805344
182	100.0033760286172	99.55433769298183	102.36221034351915	105.17008299405673
183	99.4871582831362	98.86693229877416	102.08099817746934	105.29506405616411
184	100.37618432598906	99.67936228628443	102.9056390697885	106.13191585329145
185	102.58253939051164	102.04434450928184	104.39454177675738	106.74473904423226
186	103.28725553726086	102.65432335504974	104.53253678768307	106.41075022031629
187	103.30275108513096	102.65909420853072	104.61413560042465	106.56917699231904
188	97.7630676805831	97.17204865763735	101.70707349703405	106.24209833643101
189	98.1033619614932	97.35039544225907	102.10775665822185	106.86511787418608
190	98.20162858431229	97.53960008139406	102.27251872151156	107.00543736162916
191	97.96887532049038	97.47103661587997	102.09196180662354	106.71288699736704
192	99.5087311435234	98.8961807842428	102.97461527484948	107.05304976545649
193	98.8810134475754	98.38548575349787	102.71270116760836	107.03991658171921
194	99.92468413723275	99.3285334117065	102.96131920071662	106.5941049897282
195	100.61926688730719	99.8841115546194	103.33938247996977	106.79465340532064
196	99.9397722386529	99.50509093941936	102.96782642481482	106.43056191021007
197	101.71448299727349	100.83971297786476	103.85024685035029	106.86078072283537
198	100.24898242576045	99.53570280859856	103.09367899877246	106.65165518894601
199	104.12216514678238	103.24739528576802	105.41383578738079	107.58027628899347
200	105.48534438444513	104.53060911104991	106.58595404770581	108.64129898436151
201	104.94669256984079	104.10955705614073	106.27571317543473	108.44186929472872
202	105.47511101839771	104.68544484270532	106.91233820280858	109.13923156291152
203	106.004941663404	105.13016598968794	107.63207694999689	110.1339879103071
204	104.3162355793087	103.4133896244502	106.05312832332922	108.69286702220904
205	105.48485950084343	104.3363706100509	106.9098817010615	109.48339279207244
206	106.52712913706382	105.49522874762835	107.75733311182773	110.01943747602697
207	106.98412072516858	106.20021671401912	108.31723654826297	110.43425638250646
208	105.83306881696517	105.13520582632928	107.5880568022417	110.04090777815271
209	108.2410962833941	107.55812499017351	109.31199455610547	111.06586412203661
210	107.71951822013772	107.07273729617167	108.86744576746291	110.66215423875383
211	108.09210397733771	107.3282304789312	109.23777615204146	111.14732182515141
212	108.23928077759555	107.60326840854258	109.37818323295183	111.15309805736186
213	107.95544442116119	107.34766473510098	109.00074606467791	110.65382739425304
214	109.03277063003968	108.30592518656884	109.80940344161847	111.31288169666819
215	108.13503349500171	107.48441034258698	109.0838423920481	110.68327444151049
216	107.88651247079444	107.27575046310545	108.65193273560494	110.02811500810395
217	108.46273089021949	107.60407776633762	109.27024477387377	110.93641178141127
218	108.11053477698947	107.5281621165313	109.00256861518868	110.47697511384587
219	108.69397312203455	107.98503780438283	109.48499941640597	110.98496102842802
220	107.50126298814148	106.88557315459178	108.34803264895984	109.81049214332704
221	109.276440984601	108.36279687023898	109.82262925750318	111.28246164476874
222	107.39541510388096	106.93346626166505	108.45711504970625	109.98076383774779
223	108.8123836882792	108.10133807186968	109.41230790766757	110.7232777434641
224	107.20315343081866	106.55624613803808	108.19721007427279	109.83817401050642
225	105.8990764820584	105.38881273378269	107.03868680680579	108.68856087982903
226	107.2911140948131	106.51820979156862	108.1678027353686	109.81739567916904
227	106.65534659351711	106.15735994459273	107.81808579860127	109.47881165261079
228	106.9764544849466	106.41067731433783	108.03468097647573	109.65868463861383
229	107.86500520746169	107.10023885367538	108.82666960920417	110.55310036473377
230	106.20578915887339	105.48242972619447	107.42012617428063	109.3578226223664
231	107.47617830838577	106.39205008536491	108.27959173151356	110.16713337766195
232	108.37033166614738	107.51356479697012	109.20168158526107	110.8897983735523
233	106.36851400787577	105.72828120490759	107.72809935397139	109.72791750303566
234	107.49246617432952	106.63712156174364	108.58440786484576	110.53169416794738
235	108.56391799167663	107.8177717283606	109.35273462820437	110.8876975280486
236	106.72005345767214	106.15309017156089	108.07758387223322	110.00207757290534
237	108.82070281359753	107.82749690618132	109.56982641802855	111.31215592987516
238	106.60906861023268	105.92162150684439	107.9290007127751	109.93637991870511
239	107.16032491218972	106.31846707398192	108.50394445661755	110.68942183925276
240	107.74319712146605	106.86998695893398	108.77665147997452	110.6833160010142
241	108.37430304459625	107.31394368719026	109.41553626107184	111.51712883495435
242	107.73589317374959	106.97027949237751	108.7425680727586	110.51485665313919
243	108.79902921993715	108.24059290573247	109.90759443432722	111.57459596292213
244	107.04814500358057	106.22344266873016	108.0655361765301	109.90762968432871
245	107.53456223560981	106.70371074373878	108.6960035697801	110.68829639582096
246	109.02498663699392	108.26004983414288	109.77932210267944	111.29859437121615
247	107.93181851390625	107.23764550223157	109.11914893389279	111.00065236555345
248	109.1050916255632	108.25280834850182	109.86075987063491	111.4687113927685
249	109.76515366591661	108.76259867490971	110.48643401750317	112.21026936009669
250	108.16957778811931	107.65475247517404	109.2966113365686	110.93847019796388
251	106.28425526881271	105.64489995062398	107.76165807934875	109.87841620807393
252	105.365715413955	104.7485436904523	106.83210957844352	108.91567546643405
253	108.4220697639001	107.19629201031559	109.14596170663796	111.0956314029615
254	108.77745850525918	108.13043753916423	109.52842958541285	110.92642163166211
255	106.33352040660651	105.60678036567299	107.64146265690336	109.67614494813304
256	105.85704572030575	105.06546317227043	106.9460149823504	108.8265667924304
257	108.70843019261613	107.66353799477899	109.18897074005481	110.71440348533085
258	106.7299973224497	105.94113376480801	107.95665565197461	109.97217753914069
259	106.38265985236124	105.65683417929957	107.65059305102595	109.64435192275232
260	108.62877752636004	107.39161697766183	109.09750750445501	110.80339803124832
261	104.54543363780236	103.8234445404222	106.19632657160089	108.56920860277972
262	109.68020583169802	108.36628423475712	109.98154504554446	111.59680585633208
263	106.68597949759418	106.1608271607008	108.08039966799238	109.99997217528394
264	106.83978032375828	106.0284927016298	107.94095659302965	109.85342048442858
265	107.80854198426995	106.85654542576249	108.94147201189413	111.02639859802443
266	106.15625593546675	105.53380962841746	107.36009049936834	109.18637137031946
267	109.72700328523942	108.3291945883044	110.37001386683497	112.41083314536631
268	109.0574803375127	108.40898449569674	109.94801550567004	111.48704651564346
269	107.23115353318934	106.38164131327525	108.29624784158396	110.21085436989246
270	108.34269916143252	107.40733799750154	108.93222568767713	110.45711337785183
271	108.1903119828127	107.27430438954336	108.92822001129345	110.58213563304388
272	107.10142155085421	106.44986185638045	108.14420951155722	109.83855716673438
273	107.34983162802348	106.53537215158057	108.31228154193758	110.08919093229422
274	107.06805929416777	106.36657986345195	107.87300632873276	109.37943279401452
275	107.65978500185383	106.67063637596793	108.40452394466453	110.13841151336061
276	108.16195041998687	107.415141707981	108.97176522708308	110.52838874618573
277	105.81401070281201	104.99577338560107	106.86779922004303	108.73982505448484
278	108.07595104146648	106.93552715432287	108.60859201618443	110.28165687804528
279	107.0516913552208	106.17571757216379	108.20936473210766	110.2430118920503
280	106.09501218517404	105.2516678522141	107.28884339618376	109.32601894015257
281	108.43576003791203	107.27358302589842	109.06545442157541	110.85732581725243
282	107.52973723089785	106.71834047489737	108.85301410658082	110.98768773826212
283	108.43726885937899	107.75227972266784	109.35006918835404	110.94785865404052
284	106.94083233589045	106.14415762132471	108.31829047448544	110.49242332764406
285	106.74744551521798	106.01891532681978	108.08697706792849	110.15503880903634
286	106.64622204807277	105.92672703685234	107.82355942468632	109.72039181252113
287	106.87023455209787	105.97240159698937	107.87759319248656	109.78278478798345
288	107.08211101977251	106.08160783446095	108.01668528658404	109.95176273870797
289	107.34856670320818	106.38394644111108	108.38210627085199	110.38026610059283
290	106.91425893739559	106.15189327170833	108.15126917711771	110.15064508252803
291	107.11504102182322	106.41574131588177	108.0517573932274	109.68777347057254
292	106.75615266599306	105.82904502605318	107.75683029893608	109.6846155718202
293	107.13744876991426	106.50273470267308	108.14799586454288	109.79325702641283
294	107.12134167560939	106.49365222340245	108.0768779077448	109.66010359208714
295	106.759532743098	105.91223882118717	107.75112633490511	109.59001384862411
296	106.90009603538138	106.194342249678	107.80073145796965	109.40712066626163
297	106.45654943805215	105.68402832975796	107.6245496340201	109.56507093828242
298	107.80723803725338	106.91717664406208	108.5303530773343	110.14352951060576
299	106.54910490242015	105.90664912715313	107.71933742657586	109.53202572599794
300	108.27835419089176	107.37810492603384	108.91768462793523	110.45726432983577
301	106.20995402590323	105.64546443363768	107.41068050953012	109.1758965854233
302	108.09269015311965	106.98435271816864	108.79231782172774	110.60028292528777
303	108.17135259573489	107.40344245520045	109.09211091599218	110.7807793767832
304	107.98084564584613	107.32074021155651	108.88189105754704	110.44304190353739
305	108.68900501384675	107.89434580817974	109.47465587307344	111.05496593796721
306	107.83281661246644	107.16276910235044	108.93332805585577	110.70388700936006
307	107.51908707847419	106.85011527876603	108.72472106600348	110.599326853242
308	107.71739087980174	107.03549409389096	108.66711689534668	110.29873969680247
309	107.87161391789449	107.2277538216404	108.77167418394147	110.31559454624278
310	107.86617300293085	107.27173807865641	108.76324789326686	110.25475770787664
311	107.79953973889135	107.13434061307957	108.77106971780314	110.407798822527
312	107.56584460577967	106.85334492600532	108.76767386555576	110.68200280510636
313	108.2474580053645	107.4555795967415	109.14244717358163	110.8293147504209
314	109.55995419638424	108.78610886574896	110.24124029130688	111.69637171686364
315	109.03967682075742	108.52690264403424	109.91561051355508	111.30431838307653
316	108.50271706580611	107.86299859459673	109.37332588229617	110.88365316999588
317	109.36875507406094	108.63044164217827	110.03880102056823	111.44716039895809
318	108.57281112748547	108.03122455176451	109.50841215667857	110.98559976159268
319	108.78235962424442	108.07446255937634	109.60730284772613	111.14014313607584
320	108.90855162061813	108.19640003982309	109.759442219574	111.32248439932648
321	108.49108492072921	107.93236672876819	109.49012423821823	111.0478817476667
322	108.5447539622848	107.69396458229869	109.3461894085948	110.99841423489003
323	107.9882374260621	107.24941803150776	108.97115434043971	110.6928906493713
324	108.62532303432056	107.83195965766723	109.21556252877446	110.59916539988092
325	106.21722441559284	105.55374631398698	107.63971592405247	109.72568553411767
326	108.60636113509642	107.71261384764036	109.11829309966862	110.52397235169794
327	107.1615417430624	106.52810066856227	108.0563999410549	109.58469921354853
328	108.59967980823542	107.61672078264895	109.18174352557281	110.746766268497
329	107.42874941609364	106.86833890684461	108.39989950101453	109.93146009518397
330	107.98621671425319	107.16367220456513	108.89817825546477	110.63268430636543
331	108.02678511830565	107.08323165582291	108.90308687295631	110.72294209008939
332	108.57598127362546	107.97663436955948	109.41338487397793	110.85013537839599
333	107.8049494460117	107.1743003792663	108.95303831328405	110.73177624730228
334	108.688815166626	107.90487619419696	109.58729486005775	111.26971352591933
335	106.82122607222112	106.23566187708845	108.2757112863128	110.31576069553664
336	109.26809491937678	108.49393294667331	110.00372069626485	111.51350844585761
337	105.42883328406958	104.9468494797085	107.12227569284525	109.2977019059818
338	108.45338087240998	107.36719087133098	109.1422605543732	110.9173302374163
339	106.5494915194055	106.04692609560506	107.99871243843208	109.95049878125924
340	107.52475983664085	106.79598865853742	108.65426335149117	110.51253804444526
341	104.63466668710456	104.09280849231811	106.41222620051919	108.73164390872013
342	108.04509087041367	106.60626801683469	108.59547409551199	110.58468017418886
343	107.8151775074876	107.16611633942537	108.73777377240447	110.30943120538296
344	107.23352076290088	106.7462046597896	108.28158229756566	109.81695993534177
345	108.8000674011663	107.84467094922014	109.50022170774699	111.15577246627375
346	107.91650772332727	107.33270624412835	108.92072215395451	110.50873806378108
347	107.80044457331373	107.21847897523459	108.86190071472974	110.50532245422465
348	108.32737195676968	107.7232000215708	109.23129332033227	110.73938661909337
349	107.39673738734182	106.924997582503	108.67934858403727	110.43369958557172
350	107.4305378430548	106.58286824447725	108.55850717861126	110.53414611274738
351	110.10778939736662	110.10778939736662	110.10778939736662	110.10778939736662
352	108.55209432066792	108.55209432066792	108.55209432066792	108.55209432066792
353	108.78016978567608	108.78016978567608	108.78016978567608	108.78016978567608
354	110.08886958375683	110.08886958375683	110.08886958375683	110.08886958375683
355	107.85642192716978	107.85642192716978	107.85642192716978	107.85642192716978
356	108.56308904683247	108.56308904683247	108.56308904683247	108.56308904683247
357	109.81344708835337	109.81344708835337	109.81344708835337	109.81344708835337
358	108.18218606233714	108.18218606233714	108.18218606233714	108.18218606233714
359	107.97953154491948	107.97953154491948	107.97953154491948	107.97953154491948
360	107.78044405968896	107.78044405968896	107.78044405968896	107.78044405968896
361	109.8610120136418	109.8610120136418	109.8610120136418	109.8610120136418
362	108.57411257646214	108.57411257646214	108.57411257646214	108.57411257646214
363	109.0805619167185	109.0805619167185	109.0805619167185	109.0805619167185
364	108.84019640278775	108.84019640278775	108.84019640278775	108.84019640278775
365	109.16016366760549	109.16016366760549	109.16016366760549	109.16016366760549
366	109.36426427895583	109.36426427895583	109.36426427895583	109.36426427895583
367	109.24089969205627	109.24089969205627	109.24089969205627	109.24089969205627
368	108.57321584867587	108.57321584867587	108.57321584867587	108.57321584867587
369	108.72693636658386	108.72693636658386	108.72693636658386	108.72693636658386
370	109.56263749447109	109.56263749447109	109.56263749447109	109.56263749447109
371	107.84732784487667	107.84732784487667	107.84732784487667	107.84732784487667
372	109.22699697818481	109.22699697818481	109.22699697818481	109.22699697818481
373	109.06660220091301	109.06660220091301	109.06660220091301	109.06660220091301
374	107.99460359697954	107.99460359697954	107.99460359697954	107.99460359697954
375	109.74081997528693	109.74081997528693	109.74081997528693	109.74081997528693
376	107.23086208072766	107.23086208072766	107.23086208072766	107.23086208072766
377	110.45101665116972	110.45101665116972	110.45101665116972	110.45101665116972
378	107.4347269968447	107.4347269968447	107.4347269968447	107.4347269968447
379	109.22078092337608	109.22078092337608	109.22078092337608	109.22078092337608
380	109.71139370815234	109.71139370815234	109.71139370815234	109.71139370815234
381	108.31893790131215	108.31893790131215	108.31893790131215	108.31893790131215
382	108.04986781635913	108.04986781635913	108.04986781635913	108.04986781635913
383	108.13640538357656	108.13640538357656	108.13640538357656	108.13640538357656
384	109.6378288150834	109.6378288150834	109.6378288150834	109.6378288150834
385	107.77027354829464	107.77027354829464	107.77027354829464	107.77027354829464
386	108.51410713079963	108.51410713079963	108.51410713079963	108.51410713079963
387	108.78251150338072	108.78251150338072	108.78251150338072	108.78251150338072
388	109.47660418135968	109.47660418135968	109.47660418135968	109.47660418135968
389	109.85737689842522	109.85737689842522	109.85737689842522	109.85737689842522
390	108.31660991884165	108.31660991884165	108.31660991884165	108.31660991884165
391	109.25677434796935	109.25677434796935	109.25677434796935	109.25677434796935
392	108.17667132024576	108.17667132024576	108.17667132024576	108.17667132024576
393	107.9167426058391	107.9167426058391	107.9167426058391	107.9167426058391
394	109.10450328917474	109.10450328917474	109.10450328917474	109.10450328917474
395	108.57016297942832	108.57016297942832	108.57016297942832	108.57016297942832
396	109.27000594601216	109.27000594601216	109.27000594601216	109.27000594601216
397	107.66694560439237	107.66694560439237	107.66694560439237	107.66694560439237
398	108.75834811054841	108.75834811054841	108.75834811054841	108.75834811054841
399	108.18917616580588	108.18917616580588	108.18917616580588	108.18917616580588
400	108.29920061694034	108.29920061694034	108.29920061694034	108.29920061694034
401	108.3144733966335	108.3144733966335	108.3144733966335	108.3144733966335
402	109.1935916127697	109.1935916127697	109.1935916127697	109.1935916127697
403	108.88628783632717	108.88628783632717	108.88628783632717	108.88628783632717
404	109.0131688911704	109.0131688911704	109.0131688911704	109.0131688911704
405	108.58100006689347	108.58100006689347	108.58100006689347	108.58100006689347
406	108.69412347209418	108.69412347209418	108.69412347209418	108.69412347209418
407	109.32608342986113	109.32608342986113	109.32608342986113	109.32608342986113
408	108.05736217963175	108.05736217963175	108.05736217963175	108.05736217963175
409	108.86584766148783	108.86584766148783	108.86584766148783	108.86584766148783
