Iteration	pt	walk
851	1788309.751	3297.6614901942817
852	1787428.422	3297.593466521932
853	1787925.211	3297.639428462709
854	1785120.514	3297.538312192999
855	1784800.33	3297.618285969951
856	1787122.462	3297.6164474923203
857	1787747.553	3297.5962242383785
858	1788057.227	3297.601739671272
859	1788495.244	3297.625639880476
860	1788710.376	3297.5493430587853
861	1788170.809	3297.605416626533
862	1785378.356	3297.5897895666694
863	1785284.52	3297.618285969951
864	1788532.812	3297.632993791
865	1788107.856	3297.5162504614254
866	1787616.247	3297.6219629252137
867	1786543.083	3297.621962925213
868	1787693.072	3297.56497011865
869	1782953.603	3297.558535446941
870	1788909.802	3297.629316835738
871	1781659.831	3297.5291198048435
872	1786790.088	3297.575081745621
873	1783609.02	3297.6486208508645
874	1789213.247	3297.576000984436
875	1784406.323	3297.6118512982425
876	1789975.084	3297.5079773120856
877	1783708.308	3297.597143477194
878	1788859.761	3297.6072551041652
879	1783179.479	3297.543827625892
880	1788324.641	3297.5815164173296
881	1787190.199	3297.5962242383785
882	1789428.819	3297.6283975969222
883	1787185.387	3297.5897895666694
884	1788720.806	3297.6274783581066
885	1786413.734	3297.6256398804753
886	1786484.094	3297.5842741337765
887	1781975.464	3297.605416626534
888	1789393.437	3297.52360437195
889	1785783.66	3297.6467823732332
890	1784796.185	3297.5732432679897
891	1787345.043	3297.5631316410186
892	1787905.931	3297.5631316410186
893	1787513.329	3297.6578132390196
894	1783430.576	3297.5373929541834
895	1786694.576	3297.6385092238934
896	1786551.244	3297.5594546857565
897	1788295.101	3297.5962242383785
898	1788149.433	3297.593466521932
899	1787500.302	3297.56497011865
900	1784565.731	3297.564050879834
901	1786499.241	3297.50705807327
902	1784270.637	3297.606335865349
903	1786334.733	3297.647701612049
904	1784946.189	3297.6035781489027
905	1786595.506	3297.521765894319
906	1789889.523	3297.5925472831163
907	1783094.135	3297.473965475911
908	1788313.641	3297.550262297601
909	1785496.939	3297.5190081778724
910	1785145.233	3297.5962242383785
911	1785862.558	3297.499704162746
912	1786799.627	3297.5916280443007
913	1788128.05	3297.584274133776
914	1790175.926	3297.604497387718
915	1788984.036	3297.6063358653487
916	1786895.67	3297.647701612049
917	1784482.544	3297.5162504614254
918	1786337.241	3297.5907088054846
919	1784854.792	3297.4500652667066
920	1788825.66	3297.6136897758734
921	1788000.654	3297.5511815364166
922	1789979.6	3297.684471164671
923	1788086.968	3297.529119804844
924	1788136.342	3297.669763343622
925	1787246.19	3297.583354894961
926	1787698.161	3297.655055522573
927	1788377.322	3297.5714047903584
928	1786695.515	3297.6100128206117
929	1784807.971	3297.5714047903584
930	1789232.505	3297.6228821640293
931	1790677.925	3297.5778394620675
932	1789109.884	3297.6789557317775
933	1789427.814	3297.5373929541834
934	1788237.146	3297.6642479107286
935	1787679.933	3297.5300390436587
936	1787224.594	3297.6486208508645
937	1787593.92	3297.485915580513
938	1787689.768	3297.5815164173296
939	1789226.134	3297.5695663127276
940	1785573.686	3297.609093581796
941	1787402.082	3297.6182859699506
942	1786643.7	3297.6081743429804
943	1787183.629	3297.5714047903584
944	1786295.898	3297.6238014028445
945	1791885.364	3297.605416626534
946	1784564.989	3297.6063358653496
947	1790501.743	3297.576920223252
948	1785970.377	3297.6155282535046
949	1787697.569	3297.558535446941
950	1789585.947	3297.6054166265335
951	1786876.578	3297.583354894961
952	1787256.976	3297.6035781489018
953	1784301.739	3297.56497011865
954	1785398.338	3297.600820432456
955	1780992.461	3297.4261650575027
956	1785505.948	3297.598981954825
957	1783533.811	3297.4914310134063
958	1787249.577	3297.5888703278542
959	1787084.635	3297.5851933725917
960	1786587.01	3297.619205208767
961	1782994.095	3297.505219595639
962	1789123.202	3297.597143477194
963	1791858.908	3297.6219629252137
964	1786921.405	3297.557616208125
965	1789006.823	3297.613689775874
966	1788049.842	3297.633913029815
967	1791274.482	3297.6192052087667
968	1788353.409	3297.6302360745535
969	1785463.367	3297.5521007752327
970	1786236.863	3297.6164474923203
971	1785784.148	3297.56497011865
972	1790059.604	3297.6486208508645
973	1784261.022	3297.4822386252504
974	1788245.962	3297.5980627160093
975	1787741.76	3297.575081745621
976	1787877.728	3297.5980627160097
977	1786713.721	3297.5815164173296
978	1785014.907	3297.6238014028445
979	1787381.071	3297.602658910087
980	1784186.987	3297.575081745621
981	1788873.755	3297.6155282535046
982	1787568.581	3297.6412669403394
983	1786861.062	3297.503381118008
984	1783665.265	3297.5548584916787
985	1791758.636	3297.5999011936406
986	1786524.628	3297.5980627160097
987	1785504.987	3297.560373924572
988	1786353.502	3297.5373929541834
989	1787414.917	3297.511654267348
990	1787419.691	3297.6118512982425
991	1786960.265	3297.52360437195
992	1787535.9	3297.6155282535046
993	1785209.422	3297.4362766844733
994	1783893.111	3297.636670746262
995	1785470.869	3297.4877540581438
996	1786355.821	3297.647701612049
997	1791091.914	3297.582435656145
998	1785051.516	3297.5557777304944
999	1785861.506	3297.5511815364166
1000	1784859.499	3297.6265591192914
