Iteration	pt	walk
874	1716153.841	47124.807971174436
875	1720683.443	47113.19323297491
876	1718697.19	47127.54477158224
877	1722718.861	47111.054469769515
878	1718592.751	47117.04183140436
879	1723877.533	47110.421501492114
880	1718461.144	47120.929037864065
881	1719370.933	47100.52119471073
882	1714561.532	47123.684223048185
883	1721059.73	47114.30686947419
884	1719319.775	47123.68330380937
885	1719240.043	47120.94098796868
886	1712397.618	47123.671353704754
887	1721347.756	47117.055619986604
888	1719688.056	47127.545690821054
889	1718957.471	47120.92719938644
890	1717589.94	47113.17300972097
891	1718141.008	47124.81440584613
892	1716730.379	47113.17117124334
893	1721007.786	47113.802301043106
894	1718210.918	47117.665607293595
895	1719110.721	47117.05378150897
896	1720215.69	47117.64262632321
897	1718494.999	47123.698930869235
898	1718290.008	47111.014942500435
899	1718594.288	47123.685142287
900	1715147.826	47124.805213457985
901	1717546.525	47119.80528973782
902	1717699.224	47107.166344070996
903	1715655.271	47127.55947940329
904	1717041.092	47123.68606152581
905	1715560.987	47123.686980764636
906	1717548.537	47111.03700423203
907	1714618.694	47120.91616852065
908	1719679.987	47107.16726330981
909	1717244.923	47127.55580244803
910	1722302.128	47111.01034630637
911	1717553.498	47120.906976132486
912	1722954.166	47117.04734683726
913	1718473.901	47124.79050563693
914	1719559.799	47117.043669882
915	1719202.076	47096.639503683924
916	1721503.269	47111.0416004261
917	1717908.477	47113.1748481986
918	1721164.728	47110.411389865156
919	1720632.622	47111.04343890373
920	1721034.22	47111.00483087348
921	1717028.193	47109.92704468801
922	1720518.924	47100.51476003902
923	1718092.388	47123.68606152582
924	1718567.546	47104.39920878228
925	1717152.345	47123.67870761528
926	1718765.048	47127.56223711973
927	1715250.333	47123.66951522714
928	1719861.332	47103.29844162643
929	1717166.474	47127.57142950789
930	1722337.318	47111.02689260505
931	1717443.06	47127.55947940328
932	1718556.395	47120.921683953544
933	1718084.204	47127.55856016446
934	1717965.825	47120.921683953544
935	1716843.549	47127.576944940774
936	1718480.25	47110.42793616382
937	1718995.242	47127.565914074985
938	1720046.63	47111.016780978076
939	1720341.841	47109.928883165645
940	1719953.997	47124.76936314417
941	1715879.975	47013.08538068621
942	1719334.444	47127.52914452237
943	1717530.649	47117.653657188996
944	1715584.415	46989.25734825864
945	1714781.298	47127.5548832092
946	1718277.434	47110.41966301449
947	1715862.514	47121.53718669344
948	1722223.046	47110.43437083554
949	1716426.442	47123.66399979425
950	1714692.459	47114.91593754238
951	1716087.252	47107.14704005587
952	1716331.678	47113.807816476
953	1715096.337	47107.16910178745
954	1718749.755	47120.92995710289
955	1718573.203	47120.92352243117
956	1722560.659	47117.04734683725
957	1717445.317	47120.910653087754
958	1722114.044	47107.76530051223
959	1719515.835	47107.166344070996
960	1721032.892	47117.06481237475
961	1718750.074	47124.80153650272
962	1720614.929	47120.914330043015
963	1717467.611	47117.063893135935
964	1721560.204	47117.6122914423
965	1720184.14	47117.049185314885
966	1722382.846	47127.54477158224
967	1718860.891	47120.92352243117
968	1718755.403	47110.41322834278
969	1717674.539	47097.25776414026
970	1718917.704	47127.5548832092
971	1720308.431	47117.03447749383
972	1715928.079	47117.04458912081
973	1719302.625	47110.424259208565
974	1719080.772	47114.29400013077
975	1720911.143	47117.038154449096
976	1721831.956	47099.27222189575
977	1721486.697	47117.65825338309
978	1718228.901	47110.41414758159
979	1720166.349	47123.681465331734
980	1718543.299	47110.42242073093
981	1720524.03	47123.67411142121
982	1717796.242	47113.19323297492
983	1721599.453	47117.671122726504
984	1718173.568	47123.686980764636
985	1719027.185	47123.67227294358
986	1721763.439	47120.93731101341
987	1719549.19	47117.656414905454
988	1720735.299	47113.17484819861
989	1719709.582	47114.92145297528
990	1720227.455	47117.03999292673
991	1719674.348	47127.560398642105
992	1721069.535	47117.05561998661
993	1719622.911	47110.41138986515
994	1720335.833	47113.180363631494
995	1720764.051	47121.56292538028
996	1721589.178	47113.17025200453
997	1719717.171	47123.68881924227
998	1722494.316	47118.16374105298
999	1719395.351	47119.81448212598
1000	1714057.74	46992.53484730664
