Iteration	pt	walk
873	1758438.138	14577.418655948612
874	1749283.706	14577.434283008475
875	1760440.436	14577.423252142687
876	1751648.605	14577.419575187427
877	1761898.974	14577.420494426244
878	1753778.627	14550.885858925949
879	1760694.637	14577.4296868144
880	1748208.76	14564.148580482017
881	1754453.435	14577.419575187427
882	1749288.499	14564.139388093863
883	1759264.785	14570.787295170578
884	1754310.705	14570.780860498866
885	1755478.757	14577.424171381503
886	1749442.063	14564.127437989257
887	1757060.33	14564.168803735958
888	1750154.399	14557.510785032273
889	1756665.039	14577.42325214269
890	1749281.891	14564.143065049124
891	1758571.38	14577.428767575582
892	1745623.682	14564.147661243202
893	1757496.515	14564.166965258328
894	1751702.467	14564.143065049124
895	1761628.093	14570.791891364655
896	1748569.729	14564.155934392544
897	1759618.423	14577.411302038086
898	1751676.946	14557.514461987534
899	1755503.924	14577.404867366376
900	1757635.073	14564.147661243198
901	1756294.281	14577.423252142687
902	1754257.856	14564.14949972083
903	1752190.204	14577.418655948612
904	1757181.873	14564.152257437278
905	1761188.96	14577.420494426244
906	1754856.412	14564.151338198462
907	1768510.819	14577.427848336765
908	1748267.591	14564.159611347804
909	1756972.322	14559.715717388763
910	1752467.175	14564.15225743728
911	1754132.714	14572.981196661274
912	1758593.626	14564.146742004386
913	1764163.585	14570.779941260053
914	1754829.823	14564.140307332676
915	1757923.848	14577.416817470981
916	1764700.725	14564.134791899784
917	1754098.057	14577.428767575582
918	1760453.174	14564.136630377414
919	1754695.002	14577.437040724923
920	1754415.453	14564.13754961623
921	1762370.957	14577.431525292028
922	1766922.749	14564.146742004385
923	1749081.192	14577.436121486107
924	1756758.053	14564.138468855048
925	1755747.019	14577.430606053213
926	1748630.881	14564.137549616233
927	1763316.081	14577.431525292028
928	1753643.894	14564.134791899784
929	1754529.758	14577.406705844007
930	1758449.006	14564.157772870172
931	1761281.505	14564.163288303065
932	1754919.365	14564.154095914912
933	1763901.843	14570.794649081101
934	1759054.733	14564.141226571493
935	1754810.825	14577.427848336767
936	1764214.663	14564.147661243203
937	1761270.919	14577.43152529203
938	1754432.798	14564.14398428794
939	1761972.906	14572.98487361654
940	1751554.645	14564.136630377416
941	1758666.46	14577.426009859137
942	1764980.01	14557.509865793458
943	1763676.111	14577.429686814397
944	1757309.582	14564.1476612432
945	1770181.403	14570.793729842284
946	1752561.153	14557.51997742043
947	1765967.288	14577.42692909795
948	1760304.624	14564.154095914912
949	1758817.768	14577.426929097952
950	1754912.24	14557.518138942798
951	1764838.994	14570.796487558733
952	1757046.175	14559.710201955866
953	1751358.097	14577.420494426244
954	1762172.042	14559.712959672315
955	1757075.346	14570.7826989765
956	1756071.884	14559.71939434402
957	1761136.348	14577.426009859135
958	1758519.401	14559.720313582837
959	1760702.38	14577.424171381503
960	1759736.814	14577.407625082822
961	1760594.188	14577.426009859135
962	1746312.466	14564.143065049124
963	1767521.687	14572.994066004696
964	1747352.9	14564.141226571493
965	1767680.232	14577.427848336765
966	1749166.809	14564.138468855046
967	1760859.154	14577.418655948612
968	1754048.526	14564.14398428794
969	1761775.628	14577.426929097952
970	1751126.79	14564.137549616229
971	1761693.431	14577.42876757558
972	1749846.977	14577.407625082824
973	1760921.384	14577.417736709796
974	1749487.97	14564.134791899785
975	1768871.658	14577.420494426242
976	1750241.805	14564.149499720834
977	1772151.79	14577.422332903872
978	1755143.631	14564.153176676095
979	1761788.757	14577.427848336765
980	1756786.69	14564.138468855046
981	1766591.181	14570.793729842284
982	1758118.104	14564.146742004386
983	1764711.744	14577.416817470981
984	1751642.072	14564.146742004386
985	1769037.377	14577.419575187427
986	1760818.3	14557.513542748722
987	1763379.346	14577.432444530843
988	1754978.532	14564.138468855046
989	1763326.318	14577.43336376966
990	1760853.369	14564.13387266097
991	1767226.009	14577.421413665057
992	1752518.201	14564.148580482017
993	1762591.089	14577.433363769658
994	1759781.386	14564.144903526754
995	1753352.295	14577.407625082824
996	1766226.095	14564.149499720832
997	1763652.059	14577.428767575582
998	1760465.383	14564.143984287937
999	1763307.26	14577.421413665059
1000	1767420.169	14553.092629760065
