Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
744	18:20:10	18:20:10	18:20:10	18:20:10	18:20:11	18:20:11			18:20:11	18:20:11	18:20:11	18:20:11	18:20:32	18:20:32	18:20:32	18:20:32	18:20:32	18:20:32			18:20:35	18:20:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
745	18:20:36	18:20:36	18:20:36	18:20:36	18:20:36	18:20:36			18:20:36	18:20:36	18:20:36	18:20:36	18:20:58	18:20:58	18:20:58	18:20:58	18:20:58	18:20:58			18:21:01	18:21:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
746	18:21:03	18:21:03	18:21:03	18:21:03	18:21:03	18:21:03			18:21:03	18:21:03	18:21:03	18:21:03	18:21:26	18:21:26	18:21:26	18:21:26	18:21:26	18:21:26			18:21:29	18:21:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:26
747	18:21:30	18:21:30	18:21:30	18:21:30	18:21:31	18:21:31			18:21:31	18:21:31	18:21:31	18:21:31	18:21:52	18:21:52	18:21:52	18:21:52	18:21:52	18:21:52			18:21:55	18:21:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
748	18:21:56	18:21:56	18:21:56	18:21:56	18:21:56	18:21:56			18:21:56	18:21:56	18:21:56	18:21:56	18:22:21	18:22:21	18:22:21	18:22:21	18:22:21	18:22:21			18:22:24	18:22:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
749	18:22:25	18:22:25	18:22:25	18:22:25	18:22:25	18:22:25			18:22:25	18:22:25	18:22:25	18:22:25	18:22:46	18:22:46	18:22:46	18:22:46	18:22:46	18:22:46			18:22:49	18:22:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
750	18:22:50	18:22:50	18:22:50	18:22:50	18:22:51	18:22:51			18:22:51	18:22:51	18:22:51	18:22:51	18:23:12	18:23:12	18:23:12	18:23:12	18:23:12	18:23:12	18:23:12	18:23:12	18:23:16	18:23:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00	00:00:00	00:00:04	00:00:26
751	18:23:18	18:23:18	18:23:18	18:23:18	18:23:18	18:23:18			18:23:18	18:23:18	18:23:18	18:23:18	18:23:39	18:23:39	18:23:39	18:23:39	18:23:39	18:23:39			18:23:42	18:23:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
752	18:23:43	18:23:43	18:23:43	18:23:43	18:23:43	18:23:43			18:23:43	18:23:43	18:23:44	18:23:44	18:24:05	18:24:05	18:24:05	18:24:05	18:24:05	18:24:05			18:24:08	18:24:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
753	18:24:09	18:24:09	18:24:09	18:24:09	18:24:10	18:24:10			18:24:10	18:24:10	18:24:10	18:24:10	18:24:31	18:24:31	18:24:31	18:24:31	18:24:31	18:24:31			18:24:34	18:24:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
754	18:24:35	18:24:35	18:24:35	18:24:35	18:24:35	18:24:35			18:24:35	18:24:35	18:24:35	18:24:35	18:24:57	18:24:57	18:24:57	18:24:57	18:24:57	18:24:57			18:25:00	18:25:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
755	18:25:01	18:25:01	18:25:01	18:25:01	18:25:01	18:25:01			18:25:01	18:25:01	18:25:01	18:25:01	18:25:22	18:25:22	18:25:22	18:25:22	18:25:23	18:25:23			18:25:25	18:25:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
756	18:25:27	18:25:27	18:25:27	18:25:27	18:25:27	18:25:27			18:25:27	18:25:27	18:25:27	18:25:27	18:25:48	18:25:48	18:25:48	18:25:48	18:25:49	18:25:49			18:25:51	18:25:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
757	18:25:53	18:25:53	18:25:53	18:25:53	18:25:53	18:25:53			18:25:53	18:25:53	18:25:53	18:25:53	18:26:15	18:26:15	18:26:15	18:26:15	18:26:15	18:26:15			18:26:18	18:26:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
758	18:26:19	18:26:19	18:26:19	18:26:19	18:26:19	18:26:19			18:26:19	18:26:19	18:26:19	18:26:19	18:26:53	18:26:53	18:26:53	18:26:53	18:26:53	18:26:53			18:26:56	18:26:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:33	00:00:00	00:00:00		00:00:03	00:00:37
759	18:26:58	18:26:58	18:26:58	18:26:58	18:26:58	18:26:58			18:26:58	18:26:58	18:26:58	18:26:58	18:27:31	18:27:31	18:27:31	18:27:31	18:27:31	18:27:31			18:27:35	18:27:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:32	00:00:00	00:00:00		00:00:03	00:00:36
760	18:27:36	18:27:36	18:27:36	18:27:36	18:27:36	18:27:36			18:27:36	18:27:36	18:27:36	18:27:36	18:28:10	18:28:10	18:28:10	18:28:10	18:28:10	18:28:10	18:28:10	18:28:10	18:28:19	18:28:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:33	00:00:00	00:00:00	00:00:00	00:00:08	00:00:42
761	18:28:20	18:28:20	18:28:20	18:28:20	18:28:20	18:28:20			18:28:20	18:28:20	18:28:20	18:28:20	18:28:50	18:28:50	18:28:50	18:28:50	18:28:50	18:28:50			18:28:53	18:28:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:29	00:00:00	00:00:00		00:00:03	00:00:33
762	18:28:55	18:28:55	18:28:56	18:28:56	18:28:56	18:28:56			18:28:56	18:28:56	18:28:56	18:28:56	18:29:29	18:29:29	18:29:29	18:29:29	18:29:29	18:29:29			18:29:32	18:29:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:33	00:00:00	00:00:00		00:00:03	00:00:36
763	18:29:34	18:29:34	18:29:34	18:29:34	18:29:34	18:29:34			18:29:34	18:29:34	18:29:34	18:29:34	18:29:55	18:29:55	18:29:55	18:29:55	18:29:55	18:29:55			18:29:58	18:29:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
764	18:29:59	18:29:59	18:29:59	18:29:59	18:30:00	18:30:00			18:30:00	18:30:00	18:30:00	18:30:00	18:30:23	18:30:23	18:30:23	18:30:23	18:30:23	18:30:23			18:30:26	18:30:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:26
765	18:30:28	18:30:28	18:30:28	18:30:28	18:30:28	18:30:28			18:30:28	18:30:28	18:30:28	18:30:28	18:30:50	18:30:50	18:30:50	18:30:50	18:30:50	18:30:50			18:30:53	18:30:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
766	18:30:55	18:30:55	18:30:55	18:30:55	18:30:55	18:30:55			18:30:55	18:30:55	18:30:55	18:30:55	18:31:17	18:31:17	18:31:17	18:31:17	18:31:17	18:31:17			18:31:20	18:31:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
767	18:31:21	18:31:21	18:31:22	18:31:22	18:31:22	18:31:22			18:31:22	18:31:22	18:31:22	18:31:22	18:31:49	18:31:49	18:31:49	18:31:49	18:31:49	18:31:49			18:31:52	18:31:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:27	00:00:00	00:00:00		00:00:03	00:00:30
768	18:31:54	18:31:54	18:31:54	18:31:54	18:31:54	18:31:54			18:31:54	18:31:54	18:31:54	18:31:54	18:32:23	18:32:23	18:32:23	18:32:23	18:32:24	18:32:24			18:32:27	18:32:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:29	00:00:00	00:00:00		00:00:03	00:00:33
769	18:32:29	18:32:29	18:32:29	18:32:29	18:32:29	18:32:29			18:32:29	18:32:29	18:32:29	18:32:29	18:33:00	18:33:00	18:33:01	18:33:01	18:33:01	18:33:01			18:33:04	18:33:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:31	00:00:00	00:00:00		00:00:03	00:00:35
770	18:33:06	18:33:06	18:33:06	18:33:06	18:33:06	18:33:06			18:33:06	18:33:06	18:33:06	18:33:06	18:33:32	18:33:32	18:33:32	18:33:32	18:33:32	18:33:32	18:33:32	18:33:32	18:33:36	18:33:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00	00:00:00	00:00:04	00:00:30
771	18:33:38	18:33:38	18:33:38	18:33:38	18:33:38	18:33:38			18:33:38	18:33:38	18:33:38	18:33:38	18:34:01	18:34:01	18:34:01	18:34:01	18:34:01	18:34:01			18:34:04	18:34:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
772	18:34:05	18:34:05	18:34:05	18:34:05	18:34:05	18:34:05			18:34:05	18:34:05	18:34:05	18:34:05	18:34:26	18:34:26	18:34:26	18:34:26	18:34:26	18:34:26			18:34:29	18:34:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
773	18:34:30	18:34:30	18:34:30	18:34:30	18:34:31	18:34:31			18:34:31	18:34:31	18:34:31	18:34:31	18:34:53	18:34:53	18:34:53	18:34:53	18:34:53	18:34:53			18:34:56	18:34:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
774	18:34:57	18:34:57	18:34:57	18:34:57	18:34:57	18:34:57			18:34:57	18:34:57	18:34:57	18:34:57	18:35:19	18:35:19	18:35:19	18:35:19	18:35:19	18:35:19			18:35:22	18:35:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
775	18:35:23	18:35:23	18:35:23	18:35:23	18:35:23	18:35:23			18:35:23	18:35:23	18:35:23	18:35:23	18:35:44	18:35:44	18:35:44	18:35:44	18:35:44	18:35:44			18:35:47	18:35:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
776	18:35:48	18:35:48	18:35:48	18:35:48	18:35:48	18:35:48			18:35:48	18:35:48	18:35:48	18:35:48	18:36:10	18:36:10	18:36:10	18:36:10	18:36:10	18:36:10			18:36:13	18:36:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
777	18:36:14	18:36:14	18:36:14	18:36:14	18:36:14	18:36:14			18:36:14	18:36:14	18:36:14	18:36:14	18:36:34	18:36:34	18:36:35	18:36:35	18:36:35	18:36:35			18:36:38	18:36:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:23
778	18:36:39	18:36:39	18:36:39	18:36:39	18:36:39	18:36:39			18:36:39	18:36:39	18:36:39	18:36:39	18:37:00	18:37:00	18:37:00	18:37:00	18:37:00	18:37:00			18:37:03	18:37:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
779	18:37:05	18:37:05	18:37:05	18:37:05	18:37:05	18:37:05			18:37:05	18:37:05	18:37:05	18:37:05	18:37:26	18:37:26	18:37:26	18:37:26	18:37:26	18:37:26			18:37:29	18:37:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
780	18:37:31	18:37:31	18:37:31	18:37:31	18:37:31	18:37:31			18:37:31	18:37:31	18:37:31	18:37:31	18:37:53	18:37:53	18:37:53	18:37:53	18:37:53	18:37:53	18:37:53	18:37:53	18:38:00	18:38:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00	00:00:00	00:00:06	00:00:29
781	18:38:01	18:38:01	18:38:01	18:38:01	18:38:01	18:38:01			18:38:01	18:38:01	18:38:01	18:38:01	18:38:22	18:38:22	18:38:23	18:38:23	18:38:23	18:38:23			18:38:26	18:38:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
782	18:38:27	18:38:27	18:38:27	18:38:27	18:38:27	18:38:27			18:38:27	18:38:27	18:38:27	18:38:27	18:38:50	18:38:50	18:38:50	18:38:50	18:38:51	18:38:51			18:38:54	18:38:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:26
783	18:38:55	18:38:55	18:38:55	18:38:55	18:38:55	18:38:55			18:38:55	18:38:55	18:38:55	18:38:55	18:39:17	18:39:17	18:39:17	18:39:17	18:39:17	18:39:17			18:39:21	18:39:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
784	18:39:22	18:39:22	18:39:22	18:39:22	18:39:22	18:39:22			18:39:22	18:39:22	18:39:22	18:39:22	18:39:46	18:39:46	18:39:46	18:39:46	18:39:46	18:39:46			18:39:49	18:39:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:26
785	18:39:50	18:39:50	18:39:50	18:39:50	18:39:50	18:39:50			18:39:50	18:39:50	18:39:50	18:39:50	18:40:13	18:40:13	18:40:13	18:40:13	18:40:13	18:40:13			18:40:16	18:40:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
786	18:40:17	18:40:17	18:40:18	18:40:18	18:40:18	18:40:18			18:40:18	18:40:18	18:40:18	18:40:18	18:40:40	18:40:40	18:40:40	18:40:40	18:40:41	18:40:41			18:40:44	18:40:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
787	18:40:45	18:40:45	18:40:45	18:40:45	18:40:45	18:40:45			18:40:45	18:40:45	18:40:45	18:40:45	18:41:07	18:41:07	18:41:07	18:41:07	18:41:07	18:41:07			18:41:10	18:41:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
788	18:41:11	18:41:11	18:41:12	18:41:12	18:41:12	18:41:12			18:41:12	18:41:12	18:41:12	18:41:12	18:41:35	18:41:35	18:41:35	18:41:35	18:41:35	18:41:35			18:41:38	18:41:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
789	18:41:39	18:41:39	18:41:39	18:41:39	18:41:39	18:41:39			18:41:40	18:41:40	18:41:40	18:41:40	18:42:01	18:42:01	18:42:01	18:42:01	18:42:01	18:42:01			18:42:04	18:42:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
790	18:42:06	18:42:06	18:42:06	18:42:06	18:42:06	18:42:06			18:42:06	18:42:06	18:42:06	18:42:06	18:42:28	18:42:28	18:42:28	18:42:28	18:42:28	18:42:28	18:42:28	18:42:28	18:42:33	18:42:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:04	00:00:27
791	18:42:35	18:42:35	18:42:35	18:42:35	18:42:35	18:42:35			18:42:35	18:42:35	18:42:35	18:42:35	18:42:56	18:42:56	18:42:56	18:42:56	18:42:56	18:42:56			18:42:59	18:42:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
792	18:43:01	18:43:01	18:43:01	18:43:01	18:43:01	18:43:01			18:43:01	18:43:01	18:43:01	18:43:01	18:43:22	18:43:22	18:43:22	18:43:22	18:43:22	18:43:22			18:43:26	18:43:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
793	18:43:27	18:43:27	18:43:27	18:43:27	18:43:27	18:43:27			18:43:27	18:43:27	18:43:27	18:43:27	18:43:49	18:43:49	18:43:49	18:43:49	18:43:49	18:43:49			18:43:52	18:43:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
794	18:43:54	18:43:54	18:43:54	18:43:54	18:43:54	18:43:54			18:43:54	18:43:54	18:43:54	18:43:54	18:44:15	18:44:15	18:44:15	18:44:15	18:44:15	18:44:15			18:44:19	18:44:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
795	18:44:20	18:44:20	18:44:20	18:44:20	18:44:20	18:44:20			18:44:20	18:44:20	18:44:20	18:44:20	18:44:42	18:44:42	18:44:42	18:44:42	18:44:42	18:44:42			18:44:45	18:44:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
796	18:44:47	18:44:47	18:44:47	18:44:47	18:44:47	18:44:47			18:44:47	18:44:47	18:44:47	18:44:47	18:45:08	18:45:08	18:45:08	18:45:08	18:45:08	18:45:08			18:45:11	18:45:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
797	18:45:13	18:45:13	18:45:13	18:45:13	18:45:13	18:45:13			18:45:13	18:45:13	18:45:13	18:45:13	18:45:36	18:45:36	18:45:36	18:45:36	18:45:36	18:45:36			18:45:39	18:45:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
798	18:45:41	18:45:41	18:45:41	18:45:41	18:45:41	18:45:41			18:45:41	18:45:41	18:45:41	18:45:41	18:46:03	18:46:03	18:46:03	18:46:03	18:46:03	18:46:03			18:46:06	18:46:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
799	18:46:08	18:46:08	18:46:08	18:46:08	18:46:08	18:46:08			18:46:08	18:46:08	18:46:08	18:46:08	18:46:30	18:46:30	18:46:30	18:46:30	18:46:30	18:46:30			18:46:33	18:46:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
800	18:46:34	18:46:34	18:46:34	18:46:34	18:46:34	18:46:34			18:46:34	18:46:34	18:46:35	18:46:35	18:46:56	18:46:56	18:46:56	18:46:56	18:46:56	18:46:56	18:46:56	18:46:56	18:47:03	18:47:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00	00:00:00	00:00:06	00:00:28
801	18:47:04	18:47:04	18:47:04	18:47:04	18:47:04	18:47:04			18:47:04	18:47:04	18:47:04	18:47:04	18:47:27	18:47:27	18:47:27	18:47:27	18:47:27	18:47:27			18:47:31	18:47:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
802	18:47:32	18:47:32	18:47:32	18:47:32	18:47:32	18:47:32			18:47:32	18:47:32	18:47:32	18:47:32	18:47:54	18:47:54	18:47:54	18:47:54	18:47:54	18:47:54			18:47:57	18:47:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
803	18:47:58	18:47:58	18:47:58	18:47:58	18:47:59	18:47:59			18:47:59	18:47:59	18:47:59	18:47:59	18:48:22	18:48:22	18:48:22	18:48:22	18:48:22	18:48:22			18:48:25	18:48:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
804	18:48:27	18:48:27	18:48:27	18:48:27	18:48:27	18:48:27			18:48:27	18:48:27	18:48:27	18:48:27	18:48:48	18:48:48	18:48:48	18:48:48	18:48:48	18:48:48			18:48:51	18:48:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
805	18:48:52	18:48:52	18:48:52	18:48:52	18:48:52	18:48:52			18:48:52	18:48:52	18:48:52	18:48:52	18:49:16	18:49:16	18:49:16	18:49:16	18:49:16	18:49:16			18:49:19	18:49:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:27
806	18:49:21	18:49:21	18:49:21	18:49:21	18:49:21	18:49:21			18:49:21	18:49:21	18:49:21	18:49:21	18:49:42	18:49:42	18:49:42	18:49:42	18:49:43	18:49:43			18:49:46	18:49:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
807	18:49:47	18:49:47	18:49:47	18:49:47	18:49:47	18:49:47			18:49:47	18:49:47	18:49:47	18:49:47	18:50:10	18:50:10	18:50:10	18:50:10	18:50:10	18:50:10			18:50:14	18:50:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
808	18:50:15	18:50:15	18:50:15	18:50:15	18:50:15	18:50:15			18:50:15	18:50:15	18:50:15	18:50:15	18:50:36	18:50:36	18:50:37	18:50:37	18:50:37	18:50:37			18:50:40	18:50:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
809	18:50:41	18:50:41	18:50:41	18:50:41	18:50:41	18:50:41			18:50:41	18:50:41	18:50:41	18:50:41	18:51:04	18:51:04	18:51:04	18:51:04	18:51:04	18:51:04			18:51:07	18:51:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:25
810	18:51:08	18:51:08	18:51:08	18:51:08	18:51:09	18:51:09			18:51:09	18:51:09	18:51:09	18:51:09	18:51:30	18:51:30	18:51:30	18:51:30	18:51:30	18:51:30	18:51:30	18:51:30	18:51:35	18:51:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00	00:00:00	00:00:04	00:00:26
811	18:51:36	18:51:36	18:51:36	18:51:36	18:51:36	18:51:36			18:51:36	18:51:36	18:51:36	18:51:36	18:51:58	18:51:58	18:51:58	18:51:58	18:51:58	18:51:58			18:52:01	18:52:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
812	18:52:02	18:52:02	18:52:02	18:52:02	18:52:03	18:52:03			18:52:03	18:52:03	18:52:03	18:52:03	18:52:25	18:52:25	18:52:25	18:52:25	18:52:25	18:52:25			18:52:28	18:52:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:25
813	18:52:30	18:52:30	18:52:30	18:52:30	18:52:30	18:52:30			18:52:30	18:52:30	18:52:30	18:52:30	18:52:52	18:52:52	18:52:52	18:52:52	18:52:52	18:52:52			18:52:55	18:52:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
814	18:52:56	18:52:56	18:52:56	18:52:56	18:52:57	18:52:57			18:52:57	18:52:57	18:52:57	18:52:57	18:53:19	18:53:19	18:53:19	18:53:19	18:53:19	18:53:19			18:53:22	18:53:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:25
815	18:53:24	18:53:24	18:53:24	18:53:24	18:53:24	18:53:24			18:53:24	18:53:24	18:53:24	18:53:24	18:53:45	18:53:45	18:53:45	18:53:45	18:53:45	18:53:45			18:53:49	18:53:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
816	18:53:50	18:53:50	18:53:50	18:53:50	18:53:50	18:53:50			18:53:50	18:53:50	18:53:50	18:53:50	18:54:13	18:54:13	18:54:13	18:54:13	18:54:13	18:54:13			18:54:16	18:54:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:25
817	18:54:17	18:54:17	18:54:17	18:54:17	18:54:17	18:54:17			18:54:18	18:54:18	18:54:18	18:54:18	18:54:39	18:54:39	18:54:39	18:54:39	18:54:39	18:54:39			18:54:43	18:54:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
818	18:54:44	18:54:44	18:54:44	18:54:44	18:54:44	18:54:44			18:54:44	18:54:44	18:54:44	18:54:44	18:55:07	18:55:07	18:55:07	18:55:07	18:55:07	18:55:07			18:55:10	18:55:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:25
819	18:55:11	18:55:11	18:55:11	18:55:11	18:55:11	18:55:11			18:55:11	18:55:11	18:55:12	18:55:12	18:55:32	18:55:32	18:55:32	18:55:32	18:55:33	18:55:33			18:55:35	18:55:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
820	18:55:37	18:55:37	18:55:37	18:55:37	18:55:37	18:55:37			18:55:37	18:55:37	18:55:37	18:55:37	18:55:59	18:55:59	18:55:59	18:55:59	18:55:59	18:55:59	18:55:59	18:55:59	18:56:06	18:56:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00	00:00:00	00:00:06	00:00:29
821	18:56:07	18:56:07	18:56:07	18:56:07	18:56:08	18:56:08			18:56:08	18:56:08	18:56:08	18:56:08	18:56:29	18:56:29	18:56:29	18:56:29	18:56:29	18:56:29			18:56:32	18:56:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
822	18:56:34	18:56:34	18:56:34	18:56:34	18:56:34	18:56:34			18:56:34	18:56:34	18:56:34	18:56:34	18:56:57	18:56:57	18:56:58	18:56:58	18:56:58	18:56:58			18:57:01	18:57:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:26
823	18:57:02	18:57:02	18:57:02	18:57:02	18:57:02	18:57:02			18:57:02	18:57:02	18:57:02	18:57:02	18:57:23	18:57:23	18:57:23	18:57:23	18:57:23	18:57:23			18:57:26	18:57:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
824	18:57:28	18:57:28	18:57:28	18:57:28	18:57:28	18:57:28			18:57:28	18:57:28	18:57:28	18:57:28	18:57:51	18:57:51	18:57:51	18:57:51	18:57:51	18:57:51			18:57:54	18:57:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
825	18:57:56	18:57:56	18:57:56	18:57:56	18:57:56	18:57:56			18:57:56	18:57:56	18:57:56	18:57:56	18:58:18	18:58:18	18:58:18	18:58:18	18:58:18	18:58:18			18:58:21	18:58:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
