Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
759	04:52:18	04:52:18	04:52:18	04:52:18	04:52:18	04:52:18			04:52:18	04:52:18	04:52:18	04:52:18	04:52:43	04:52:43	04:52:43	04:52:43	04:52:43	04:52:43			04:52:46	04:52:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
760	04:52:48	04:52:48	04:52:48	04:52:48	04:52:48	04:52:48			04:52:48	04:52:48	04:52:48	04:52:48	04:53:12	04:53:12	04:53:12	04:53:12	04:53:12	04:53:12	04:53:12	04:53:12	04:53:18	04:53:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:06	00:00:30
761	04:53:19	04:53:19	04:53:20	04:53:20	04:53:20	04:53:20			04:53:20	04:53:20	04:53:20	04:53:20	04:53:43	04:53:43	04:53:43	04:53:43	04:53:43	04:53:43			04:53:46	04:53:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
762	04:53:47	04:53:47	04:53:47	04:53:47	04:53:47	04:53:47			04:53:47	04:53:47	04:53:47	04:53:47	04:54:11	04:54:11	04:54:11	04:54:11	04:54:11	04:54:11			04:54:14	04:54:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
763	04:54:15	04:54:15	04:54:15	04:54:15	04:54:15	04:54:15			04:54:15	04:54:15	04:54:15	04:54:15	04:54:38	04:54:38	04:54:38	04:54:38	04:54:38	04:54:38			04:54:41	04:54:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
764	04:54:42	04:54:42	04:54:42	04:54:42	04:54:42	04:54:42			04:54:42	04:54:42	04:54:42	04:54:42	04:55:06	04:55:06	04:55:06	04:55:06	04:55:06	04:55:06			04:55:09	04:55:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
765	04:55:10	04:55:10	04:55:10	04:55:10	04:55:11	04:55:11			04:55:11	04:55:11	04:55:11	04:55:11	04:55:34	04:55:34	04:55:34	04:55:34	04:55:34	04:55:34			04:55:37	04:55:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
766	04:55:38	04:55:38	04:55:38	04:55:38	04:55:38	04:55:38			04:55:38	04:55:38	04:55:38	04:55:38	04:56:01	04:56:01	04:56:01	04:56:01	04:56:01	04:56:01			04:56:04	04:56:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
767	04:56:06	04:56:06	04:56:06	04:56:06	04:56:06	04:56:06			04:56:06	04:56:06	04:56:06	04:56:06	04:56:29	04:56:29	04:56:29	04:56:29	04:56:29	04:56:29			04:56:32	04:56:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
768	04:56:33	04:56:33	04:56:33	04:56:33	04:56:33	04:56:33			04:56:33	04:56:33	04:56:33	04:56:33	04:56:57	04:56:57	04:56:57	04:56:57	04:56:57	04:56:57			04:57:00	04:57:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
769	04:57:01	04:57:01	04:57:01	04:57:01	04:57:01	04:57:01			04:57:01	04:57:01	04:57:01	04:57:01	04:57:25	04:57:25	04:57:25	04:57:25	04:57:25	04:57:25			04:57:28	04:57:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
770	04:57:29	04:57:29	04:57:29	04:57:29	04:57:29	04:57:29			04:57:29	04:57:29	04:57:29	04:57:29	04:57:55	04:57:55	04:57:55	04:57:55	04:57:55	04:57:55	04:57:55	04:57:55	04:57:59	04:57:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00	00:00:00	00:00:04	00:00:29
771	04:58:00	04:58:00	04:58:00	04:58:00	04:58:00	04:58:00			04:58:01	04:58:01	04:58:01	04:58:01	04:58:24	04:58:24	04:58:25	04:58:25	04:58:25	04:58:25			04:58:28	04:58:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
772	04:58:29	04:58:29	04:58:29	04:58:29	04:58:29	04:58:29			04:58:29	04:58:29	04:58:29	04:58:29	04:58:55	04:58:55	04:58:55	04:58:55	04:58:55	04:58:55			04:58:58	04:58:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
773	04:58:59	04:58:59	04:58:59	04:58:59	04:58:59	04:58:59			04:58:59	04:58:59	04:58:59	04:58:59	04:59:23	04:59:23	04:59:23	04:59:23	04:59:23	04:59:23			04:59:26	04:59:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
774	04:59:27	04:59:27	04:59:27	04:59:27	04:59:27	04:59:27			04:59:27	04:59:27	04:59:27	04:59:27	04:59:52	04:59:52	04:59:52	04:59:52	04:59:52	04:59:52			04:59:55	04:59:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
775	04:59:56	04:59:56	04:59:56	04:59:56	04:59:56	04:59:56			04:59:56	04:59:56	04:59:56	04:59:56	05:00:20	05:00:20	05:00:20	05:00:20	05:00:20	05:00:20			05:00:23	05:00:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
776	05:00:24	05:00:24	05:00:24	05:00:24	05:00:24	05:00:24			05:00:24	05:00:24	05:00:24	05:00:24	05:00:50	05:00:50	05:00:50	05:00:50	05:00:50	05:00:50			05:00:53	05:00:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
777	05:00:54	05:00:54	05:00:54	05:00:54	05:00:54	05:00:54			05:00:54	05:00:54	05:00:54	05:00:54	05:01:18	05:01:18	05:01:18	05:01:18	05:01:18	05:01:18			05:01:21	05:01:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
778	05:01:22	05:01:22	05:01:22	05:01:22	05:01:22	05:01:22			05:01:22	05:01:22	05:01:22	05:01:22	05:01:48	05:01:48	05:01:48	05:01:48	05:01:48	05:01:48			05:01:51	05:01:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
779	05:01:52	05:01:52	05:01:52	05:01:52	05:01:52	05:01:52			05:01:52	05:01:52	05:01:52	05:01:52	05:02:17	05:02:17	05:02:17	05:02:17	05:02:17	05:02:17			05:02:20	05:02:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
780	05:02:21	05:02:21	05:02:21	05:02:21	05:02:21	05:02:21			05:02:21	05:02:21	05:02:21	05:02:21	05:02:45	05:02:45	05:02:45	05:02:45	05:02:45	05:02:45	05:02:45	05:02:45	05:02:51	05:02:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:06	00:00:30
781	05:02:52	05:02:52	05:02:52	05:02:52	05:02:53	05:02:53			05:02:53	05:02:53	05:02:53	05:02:53	05:03:17	05:03:17	05:03:17	05:03:17	05:03:17	05:03:17			05:03:20	05:03:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
782	05:03:21	05:03:21	05:03:21	05:03:21	05:03:21	05:03:21			05:03:21	05:03:21	05:03:21	05:03:21	05:03:44	05:03:44	05:03:44	05:03:44	05:03:44	05:03:44			05:03:47	05:03:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
783	05:03:48	05:03:48	05:03:48	05:03:48	05:03:49	05:03:49			05:03:49	05:03:49	05:03:49	05:03:49	05:04:14	05:04:14	05:04:14	05:04:14	05:04:14	05:04:14			05:04:17	05:04:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
784	05:04:18	05:04:18	05:04:18	05:04:18	05:04:18	05:04:18			05:04:18	05:04:18	05:04:18	05:04:18	05:04:42	05:04:42	05:04:42	05:04:42	05:04:42	05:04:42			05:04:45	05:04:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
785	05:04:46	05:04:46	05:04:46	05:04:46	05:04:46	05:04:46			05:04:46	05:04:46	05:04:46	05:04:46	05:05:10	05:05:10	05:05:10	05:05:10	05:05:10	05:05:10			05:05:13	05:05:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
786	05:05:14	05:05:14	05:05:14	05:05:14	05:05:15	05:05:15			05:05:15	05:05:15	05:05:15	05:05:15	05:05:38	05:05:38	05:05:38	05:05:38	05:05:38	05:05:38			05:05:41	05:05:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
787	05:05:42	05:05:42	05:05:42	05:05:42	05:05:42	05:05:42			05:05:43	05:05:43	05:05:43	05:05:43	05:06:07	05:06:07	05:06:07	05:06:07	05:06:07	05:06:07			05:06:10	05:06:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
788	05:06:11	05:06:11	05:06:11	05:06:11	05:06:11	05:06:11			05:06:11	05:06:11	05:06:11	05:06:11	05:06:35	05:06:35	05:06:35	05:06:35	05:06:35	05:06:35			05:06:38	05:06:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
789	05:06:39	05:06:39	05:06:39	05:06:39	05:06:40	05:06:40			05:06:40	05:06:40	05:06:40	05:06:40	05:07:05	05:07:05	05:07:05	05:07:05	05:07:05	05:07:05			05:07:09	05:07:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:03	00:00:29
790	05:07:10	05:07:10	05:07:10	05:07:10	05:07:10	05:07:10			05:07:10	05:07:10	05:07:10	05:07:10	05:07:34	05:07:34	05:07:34	05:07:34	05:07:34	05:07:34	05:07:34	05:07:34	05:07:38	05:07:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:04	00:00:28
791	05:07:39	05:07:39	05:07:39	05:07:39	05:07:40	05:07:40			05:07:40	05:07:40	05:07:40	05:07:40	05:08:06	05:08:06	05:08:06	05:08:06	05:08:06	05:08:06			05:08:09	05:08:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:29
792	05:08:10	05:08:10	05:08:10	05:08:10	05:08:10	05:08:10			05:08:10	05:08:10	05:08:10	05:08:10	05:08:33	05:08:33	05:08:33	05:08:33	05:08:33	05:08:33			05:08:36	05:08:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
793	05:08:37	05:08:37	05:08:37	05:08:37	05:08:38	05:08:38			05:08:38	05:08:38	05:08:38	05:08:38	05:09:03	05:09:03	05:09:03	05:09:03	05:09:03	05:09:03			05:09:05	05:09:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
794	05:09:07	05:09:07	05:09:07	05:09:07	05:09:07	05:09:07			05:09:07	05:09:07	05:09:07	05:09:07	05:09:30	05:09:30	05:09:30	05:09:30	05:09:31	05:09:31			05:09:33	05:09:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
795	05:09:35	05:09:35	05:09:35	05:09:35	05:09:35	05:09:35			05:09:35	05:09:35	05:09:35	05:09:35	05:10:00	05:10:00	05:10:00	05:10:00	05:10:00	05:10:00			05:10:03	05:10:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
796	05:10:05	05:10:05	05:10:05	05:10:05	05:10:05	05:10:05			05:10:05	05:10:05	05:10:05	05:10:05	05:10:28	05:10:28	05:10:28	05:10:28	05:10:28	05:10:28			05:10:31	05:10:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
797	05:10:32	05:10:32	05:10:32	05:10:32	05:10:33	05:10:33			05:10:33	05:10:33	05:10:33	05:10:33	05:10:56	05:10:56	05:10:56	05:10:56	05:10:56	05:10:56			05:10:59	05:10:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
798	05:11:00	05:11:00	05:11:00	05:11:00	05:11:01	05:11:01			05:11:01	05:11:01	05:11:01	05:11:01	05:11:25	05:11:25	05:11:25	05:11:25	05:11:25	05:11:25			05:11:28	05:11:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
799	05:11:29	05:11:29	05:11:30	05:11:30	05:11:30	05:11:30			05:11:30	05:11:30	05:11:30	05:11:30	05:11:52	05:11:52	05:11:52	05:11:52	05:11:52	05:11:52			05:11:55	05:11:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
800	05:11:56	05:11:56	05:11:56	05:11:56	05:11:56	05:11:56			05:11:56	05:11:56	05:11:56	05:11:56	05:12:21	05:12:21	05:12:21	05:12:21	05:12:21	05:12:21	05:12:21	05:12:21	05:12:27	05:12:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00	00:00:00	00:00:06	00:00:31
801	05:12:29	05:12:29	05:12:29	05:12:29	05:12:29	05:12:29			05:12:29	05:12:29	05:12:29	05:12:29	05:12:53	05:12:53	05:12:53	05:12:53	05:12:53	05:12:53			05:12:55	05:12:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
802	05:12:57	05:12:57	05:12:57	05:12:57	05:12:57	05:12:57			05:12:57	05:12:57	05:12:57	05:12:57	05:13:21	05:13:21	05:13:21	05:13:21	05:13:21	05:13:21			05:13:24	05:13:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
803	05:13:25	05:13:25	05:13:25	05:13:25	05:13:26	05:13:26			05:13:26	05:13:26	05:13:26	05:13:26	05:13:50	05:13:50	05:13:50	05:13:50	05:13:50	05:13:50			05:13:53	05:13:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
804	05:13:54	05:13:54	05:13:54	05:13:54	05:13:54	05:13:54			05:13:54	05:13:54	05:13:54	05:13:54	05:14:19	05:14:19	05:14:19	05:14:19	05:14:19	05:14:19			05:14:22	05:14:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
805	05:14:23	05:14:23	05:14:23	05:14:23	05:14:23	05:14:23			05:14:23	05:14:23	05:14:23	05:14:23	05:14:46	05:14:46	05:14:46	05:14:46	05:14:46	05:14:46			05:14:49	05:14:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
806	05:14:51	05:14:51	05:14:51	05:14:51	05:14:51	05:14:51			05:14:51	05:14:51	05:14:51	05:14:51	05:15:15	05:15:15	05:15:15	05:15:15	05:15:15	05:15:15			05:15:18	05:15:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
807	05:15:19	05:15:19	05:15:19	05:15:19	05:15:19	05:15:19			05:15:19	05:15:19	05:15:19	05:15:19	05:15:44	05:15:44	05:15:44	05:15:44	05:15:44	05:15:44			05:15:47	05:15:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
808	05:15:49	05:15:49	05:15:49	05:15:49	05:15:49	05:15:49			05:15:49	05:15:49	05:15:49	05:15:49	05:16:15	05:16:15	05:16:15	05:16:15	05:16:15	05:16:15			05:16:18	05:16:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
809	05:16:19	05:16:19	05:16:19	05:16:19	05:16:19	05:16:19			05:16:19	05:16:19	05:16:19	05:16:19	05:16:43	05:16:43	05:16:43	05:16:43	05:16:43	05:16:43			05:16:46	05:16:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
810	05:16:47	05:16:47	05:16:47	05:16:47	05:16:47	05:16:47			05:16:47	05:16:47	05:16:48	05:16:48	05:17:13	05:17:13	05:17:13	05:17:13	05:17:13	05:17:13	05:17:13	05:17:13	05:17:17	05:17:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00	00:00:00	00:00:04	00:00:29
811	05:17:18	05:17:18	05:17:18	05:17:18	05:17:18	05:17:18			05:17:18	05:17:18	05:17:19	05:17:19	05:17:42	05:17:42	05:17:42	05:17:42	05:17:42	05:17:42			05:17:45	05:17:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
812	05:17:46	05:17:46	05:17:46	05:17:46	05:17:46	05:17:46			05:17:46	05:17:46	05:17:46	05:17:46	05:18:12	05:18:12	05:18:12	05:18:12	05:18:12	05:18:12			05:18:15	05:18:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:29
813	05:18:16	05:18:16	05:18:17	05:18:17	05:18:17	05:18:17			05:18:17	05:18:17	05:18:17	05:18:17	05:18:40	05:18:40	05:18:40	05:18:40	05:18:40	05:18:40			05:18:43	05:18:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
814	05:18:45	05:18:45	05:18:45	05:18:45	05:18:45	05:18:45			05:18:45	05:18:45	05:18:45	05:18:45	05:19:11	05:19:11	05:19:11	05:19:11	05:19:11	05:19:11			05:19:14	05:19:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:29
815	05:19:15	05:19:15	05:19:15	05:19:15	05:19:15	05:19:15			05:19:15	05:19:15	05:19:15	05:19:15	05:19:38	05:19:38	05:19:38	05:19:38	05:19:38	05:19:38			05:19:41	05:19:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
816	05:19:43	05:19:43	05:19:43	05:19:43	05:19:43	05:19:43			05:19:43	05:19:43	05:19:43	05:19:43	05:20:06	05:20:06	05:20:06	05:20:06	05:20:06	05:20:06			05:20:09	05:20:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
817	05:20:10	05:20:10	05:20:10	05:20:10	05:20:10	05:20:10			05:20:10	05:20:10	05:20:10	05:20:10	05:20:35	05:20:35	05:20:35	05:20:35	05:20:35	05:20:35			05:20:38	05:20:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
818	05:20:39	05:20:39	05:20:39	05:20:39	05:20:39	05:20:39			05:20:40	05:20:40	05:20:40	05:20:40	05:21:03	05:21:03	05:21:03	05:21:03	05:21:03	05:21:03			05:21:06	05:21:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
819	05:21:07	05:21:07	05:21:07	05:21:07	05:21:08	05:21:08			05:21:08	05:21:08	05:21:08	05:21:08	05:21:32	05:21:32	05:21:32	05:21:32	05:21:32	05:21:32			05:21:35	05:21:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
820	05:21:36	05:21:36	05:21:36	05:21:36	05:21:36	05:21:36			05:21:36	05:21:36	05:21:37	05:21:37	05:22:00	05:22:00	05:22:00	05:22:00	05:22:00	05:22:00	05:22:00	05:22:00	05:22:07	05:22:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:06	00:00:30
821	05:22:08	05:22:08	05:22:08	05:22:08	05:22:08	05:22:08			05:22:08	05:22:08	05:22:08	05:22:08	05:22:33	05:22:33	05:22:33	05:22:33	05:22:33	05:22:33			05:22:36	05:22:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:28
822	05:22:37	05:22:37	05:22:37	05:22:37	05:22:38	05:22:38			05:22:38	05:22:38	05:22:38	05:22:38	05:23:01	05:23:01	05:23:01	05:23:01	05:23:02	05:23:02			05:23:04	05:23:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
823	05:23:06	05:23:06	05:23:06	05:23:06	05:23:06	05:23:06			05:23:06	05:23:06	05:23:06	05:23:06	05:23:32	05:23:32	05:23:32	05:23:32	05:23:32	05:23:32			05:23:35	05:23:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
824	05:23:36	05:23:36	05:23:36	05:23:36	05:23:36	05:23:36			05:23:36	05:23:36	05:23:36	05:23:36	05:23:59	05:23:59	05:23:59	05:23:59	05:23:59	05:23:59			05:24:02	05:24:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
825	05:24:03	05:24:03	05:24:03	05:24:03	05:24:03	05:24:03			05:24:03	05:24:03	05:24:04	05:24:04	05:24:29	05:24:29	05:24:29	05:24:29	05:24:29	05:24:29			05:24:32	05:24:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
826	05:24:33	05:24:33	05:24:33	05:24:33	05:24:33	05:24:33			05:24:33	05:24:33	05:24:33	05:24:33	05:24:57	05:24:57	05:24:57	05:24:57	05:24:57	05:24:57			05:25:00	05:25:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
827	05:25:01	05:25:01	05:25:01	05:25:01	05:25:01	05:25:01			05:25:01	05:25:01	05:25:01	05:25:01	05:25:26	05:25:26	05:25:26	05:25:26	05:25:26	05:25:26			05:25:29	05:25:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
828	05:25:30	05:25:30	05:25:30	05:25:30	05:25:30	05:25:30			05:25:30	05:25:30	05:25:30	05:25:30	05:25:54	05:25:54	05:25:54	05:25:54	05:25:54	05:25:54			05:25:57	05:25:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
829	05:25:58	05:25:58	05:25:58	05:25:58	05:25:59	05:25:59			05:25:59	05:25:59	05:25:59	05:25:59	05:26:24	05:26:24	05:26:24	05:26:24	05:26:24	05:26:24			05:26:27	05:26:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
830	05:26:28	05:26:28	05:26:28	05:26:28	05:26:29	05:26:29			05:26:29	05:26:29	05:26:29	05:26:29	05:26:53	05:26:53	05:26:53	05:26:53	05:26:53	05:26:53	05:26:53	05:26:53	05:26:57	05:26:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:04	00:00:28
831	05:26:59	05:26:59	05:26:59	05:26:59	05:26:59	05:26:59			05:26:59	05:26:59	05:26:59	05:26:59	05:27:23	05:27:23	05:27:23	05:27:23	05:27:23	05:27:23			05:27:26	05:27:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
832	05:27:27	05:27:27	05:27:27	05:27:27	05:27:27	05:27:27			05:27:27	05:27:27	05:27:27	05:27:27	05:27:52	05:27:52	05:27:52	05:27:52	05:27:52	05:27:52			05:27:54	05:27:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
833	05:27:56	05:27:56	05:27:56	05:27:56	05:27:56	05:27:56			05:27:56	05:27:56	05:27:56	05:27:56	05:28:19	05:28:19	05:28:19	05:28:19	05:28:19	05:28:19			05:28:22	05:28:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
834	05:28:23	05:28:23	05:28:23	05:28:23	05:28:24	05:28:24			05:28:24	05:28:24	05:28:24	05:28:24	05:28:48	05:28:48	05:28:48	05:28:48	05:28:48	05:28:48			05:28:51	05:28:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
835	05:28:52	05:28:52	05:28:52	05:28:52	05:28:52	05:28:52			05:28:52	05:28:52	05:28:52	05:28:52	05:29:16	05:29:16	05:29:16	05:29:16	05:29:16	05:29:16			05:29:19	05:29:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
836	05:29:20	05:29:20	05:29:20	05:29:20	05:29:20	05:29:20			05:29:20	05:29:20	05:29:20	05:29:20	05:29:44	05:29:44	05:29:44	05:29:44	05:29:44	05:29:44			05:29:47	05:29:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
837	05:29:48	05:29:48	05:29:48	05:29:48	05:29:49	05:29:49			05:29:49	05:29:49	05:29:49	05:29:49	05:30:12	05:30:12	05:30:12	05:30:12	05:30:12	05:30:12			05:30:15	05:30:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
838	05:30:17	05:30:17	05:30:17	05:30:17	05:30:17	05:30:17			05:30:17	05:30:17	05:30:17	05:30:17	05:30:41	05:30:41	05:30:41	05:30:41	05:30:42	05:30:42			05:30:44	05:30:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
839	05:30:46	05:30:46	05:30:46	05:30:46	05:30:46	05:30:46			05:30:46	05:30:46	05:30:46	05:30:46	05:31:09	05:31:09	05:31:09	05:31:09	05:31:09	05:31:09			05:31:12	05:31:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
840	05:31:13	05:31:13	05:31:13	05:31:13	05:31:14	05:31:14			05:31:14	05:31:14	05:31:14	05:31:14	05:31:38	05:31:38	05:31:38	05:31:38	05:31:38	05:31:38	05:31:38	05:31:38	05:31:44	05:31:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:06	00:00:30
